"fra_fraccion","fra_descrip1","fra_descrip2","fra_descrip3","fra_unidad","fra_advotr"
"8409.99.04","BALANCINES, BARRAS DE BALANCINES, PUNTER?AS (BUZOS), V?LVULAS CON DI?METRO DE CABEZA IGUAL O SUPERIOR A 26 MM, SIN EXCEDER DE 52 MM, INCLUSO EN JUEGOS (""KITS"").","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.05","BIELAS O PORTABIELAS.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1","5"
"8409.99.06","CAMISAS CON DI?METRO INTERIOR IGUAL O SUPERIOR A 66.70 MM  (2 5/8 PULGADAS); SIN EXCEDER DE 171.45 MM (6 ? PULGADAS), LARGO IGUAL O SUPERIOR A 123.95 MM (4 7/8 PULGADAS) SIN EXCEDER DE 431.80 MM (17 PULGADAS) Y ESPESOR DE PARED IGUAL O SUPERIOR A 1.78 MM","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.07","RADIADORES DE ACEITES LUBRICANTES.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.08","EJES (""PERNOS"") PARA PIST?N (?MBOLO), EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 8409.99.09 Y 8409.99.10.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.09","RECONOCIBLES PARA MOTORES MARINOS CON POTENCIA SUPERIOR A 600 C.P.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.10","RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA TRACTORES AGR?COLAS E INDUSTRIALES, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 8409.99.07 Y 8409.99.11.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.11","RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA INYECTORES DE COMBUSTIBLE DIESEL.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1","5"
"8409.99.12","GOBERNADORES DE REVOLUCIONES.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.13","VARILLAS EMPUJADORAS DE V?LVULAS, NO TUBULARES (S?LIDAS) PARA USO EN MOTORES DE COMBUSTI?N INTERNA.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.14","ESBOZOS DE ?MBOLOS DE ACERO, HIERRO GRIS O ALUMINIO, CON DI?METRO EXTERIOR SUPERIOR A 140 MM.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8409.99.99","LAS DEM?S.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1","5"
"8410.11.01","DE POTENCIA INFERIOR O IGUAL A 1,000 KW.","TURBINAS HIDR?ULICAS, RUEDAS HIDR?ULICAS Y SUS REGULADORES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8410.12.01","TURBINAS HIDR?ULICAS TIPO FRANCIS Y/O KAPLAN, CON CAPACIDAD SUPERIOR A 6,000 KW PERO INFERIOR O IGUAL A 10,000 KW, INCLUYENDO: REGULADOR DE VELOCIDAD, V?LVULA DE ADMISI?N Y CHUMACERAS.","TURBINAS HIDR?ULICAS, RUEDAS HIDR?ULICAS Y SUS REGULADORES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8410.12.99","LAS DEM?S.","TURBINAS HIDR?ULICAS, RUEDAS HIDR?ULICAS Y SUS REGULADORES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8410.13.01","TURBINAS HIDR?ULICAS TIPO FRANCIS Y/O KAPLAN, CON CAPACIDAD SUPERIOR A 10,000 KW E INFERIOR A 50,000 KW, INCLUYENDO: REGULADOR DE VELOCIDAD, V?LVULA DE ADMISI?N Y CHUMACERAS.","TURBINAS HIDR?ULICAS, RUEDAS HIDR?ULICAS Y SUS REGULADORES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8410.13.99","LAS DEM?S.","TURBINAS HIDR?ULICAS, RUEDAS HIDR?ULICAS Y SUS REGULADORES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8410.90.01","PARTES, INCLUIDOS LOS REGULADORES.","TURBINAS HIDR?ULICAS, RUEDAS HIDR?ULICAS Y SUS REGULADORES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8411.11.01","DE EMPUJE INFERIOR O IGUAL A 25 KN.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8411.12.01","DE EMPUJE SUPERIOR A 25 KN.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8411.21.01","DE POTENCIA INFERIOR O IGUAL A 1,100 KW.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8411.22.01","DE POTENCIA SUPERIOR A 1,100 KW.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8411.81.01","DE POTENCIA INFERIOR O IGUAL A 5,000 KW.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8411.82.01","DE POTENCIA SUPERIOR A 5,000 KW.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8411.91.01","DE TURBORREACTORES O DE TURBOPROPULSORES.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8411.99.99","LAS DEM?S.","TURBORREACTORES, TURBOPROPULSORES Y DEM?S TURBINAS DE GAS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8412.10.01","PROPULSORES A REACCI?N, EXCEPTO LOS TURBORREACTORES.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.21.01","CON MOVIMIENTO RECTIL?NEO (CILINDROS).","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.29.99","LOS DEM?S.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.31.01","DE AIRE, RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA BOMBAS NEUM?TICAS.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8412.31.99","LOS DEM?S.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.39.01","MOTORES DE AIRE PARA LIMPIAPARABRISAS.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.39.99","LOS DEM?S.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.80.01","MOTORES DE VIENTO.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8412.80.99","LOS DEM?S.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8412.90.01","PARTES.","LOS DEM?S MOTORES Y M?QUINAS MOTRICES.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","1",""
"8413.11.01","DISTRIBUIDORAS CON DISPOSITIVO MEDIDOR, AUN CUANDO PRESENTEN MECANISMO TOTALIZADOR.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.11.99","LAS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","10"
"8413.19.01","DISTRIBUIDORAS CON DISPOSITIVO MEDIDOR, AUN CUANDO SE PRESENTEN CON MECANISMO TOTALIZADOR, EXCEPTO LO COMPRENDIDO EN LA FRACCI?N 8413.19.02.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.19.02","DE ?MBOLO, PARA EL MANEJO DE OX?GENO L?QUIDO, A PRESI?N ENTRE 29 Y 301 KG/CM? (28 Y 300 ATM?SFERAS), CON DISPOSITIVOS MEDIDOR Y TOTALIZADOR.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.19.03","MEDIDORAS, DE ENGRANES.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.19.04","MOTOBOMBA, DE ?MBOLOS CON MOTOR HIDR?ULICO LINEAL, INYECTORA DE FERTILIZANTES, CON PESO INFERIOR A 5 KG.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.19.99","LAS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.20.01","BOMBAS MANUALES, EXCEPTO LAS DE LAS SUBPARTIDAS 8413.11 U 8413.19.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.30.01","PARA INYECCI?N DE DIESEL.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","5"
"8413.30.02","PARA AGUA.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.30.03","PARA GASOLINA.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","5"
"8413.30.04","RECONOCIBLES PARA NAVES A?REAS.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.30.05","RECONOCIBLES PARA TRACTORES AGR?COLAS E INDUSTRIALES.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.30.06","PARA ACEITE.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.30.99","LOS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.40.01","TIPO REMOLQUE, CON CAPACIDAD DE 36 A 60 M3/HR; SIN ELEVADOR HIDR?ULICO DE MANGUERA DE DESCARGA.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.40.99","LOS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.50.01","CON PESO UNITARIO IGUAL O SUPERIOR A 1,000 KG.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.50.02","PARA ALBERCAS.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","5"
"8413.50.99","LOS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.60.01","SUMERGIBLES, CON TUBER?A DE DESCARGA DE DI?METRO INTERIOR IGUAL O SUPERIOR A 63 MM, SIN EXCEDER DE 610 MM.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.60.02","MOTOBOMBAS, CONCEBIDAS EXCLUSIVAMENTE PARA APARATOS O UNIDADES LIMPIAPARABRISAS DE VEH?CULOS AUTOM?VILES.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.60.03","DE ENGRANES, EXCEPTO LO COMPRENDIDO EN LA FRACCI?N 8413.60.01.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.60.04","HIDR?ULICAS DE PALETAS, PARA PRESI?N INFERIOR O IGUAL A 217 KG/CM? (210 ATM?SFERAS).","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.60.05","PARA LA DIRECCI?N HIDR?ULICA DE VEH?CULOS AUTOMOTRICES.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.60.06","PARA ALBERCAS.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","5"
"8413.60.99","LOS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.70.01","PORT?TILES, CONTRA INCENDIO.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.70.02","EXTRACTORAS O RECIRCULATORIAS DE AGUA, RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA APARATOS ACONDICIONADORES DE AIRE.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","5"
"8413.70.03","SUMERGIBLES, CON TUBER?A DE DESCARGA DE DI?METRO INTERIOR IGUAL O SUPERIOR A 63 MM, SIN EXCEDER DE 610 MM.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.70.04","MOTOBOMBAS SUMERGIBLES.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.70.05","PARA ALBERCAS.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.70.06","BOMBAS DE TIPO CENTR?FUGO PARA MANEJO DE PETR?LEO Y SUS DERIVADOS.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.70.07","BOMBAS DE AGUA, RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA EL SISTEMA DE LIMPIAPARABRISAS, PARA USO AUTOMOTRIZ.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6",""
"8413.70.99","LAS DEM?S.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
"8413.81.01","DE CAUDAL VARIABLE, AUN CUANDO TENGAN SERVOMOTOR.","BOMBAS PARA L?QUIDOS, INCLUSO CON DISPOSITIVO MEDIDOR INCORPORADO; ELEVADORES DE L?QUIDOS.","REACTORES NUCLEARES, CALDERAS, M?QUINAS, APARATOS Y ARTEFACTOS MEC?NICOS; PARTES DE ESTAS M?QUINAS O APARATOS","6","15"
